Image,Mask
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2509.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2509.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/251.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/251.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2511.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2511.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2513.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2513.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2516.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2516.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2518.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2518.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2520.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2520.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2524.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2524.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2526.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2526.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2528.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2528.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/253.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/253.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2530.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2530.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2532.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2532.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2534.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2534.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2538.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2538.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2541.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2541.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2542.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2542.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2544.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2544.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2546.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2546.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2548.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2548.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/255.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/255.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2552.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2552.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2556.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2556.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2558.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2558.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2560.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2560.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2562.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2562.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2564.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2564.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2566.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2566.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2568.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2568.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2570.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2570.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2574.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2574.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2577.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2577.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2579.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2579.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2581.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2581.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2583.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2583.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2585.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2585.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2587.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2587.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2591.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2591.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2595.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2595.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2597.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2597.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2599.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2599.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/260.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/260.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2601.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2601.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2603.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2603.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2605.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2605.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2607.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2607.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2611.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2611.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2613.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2613.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2617.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2617.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/262.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/262.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2621.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2621.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2623.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2623.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2628.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2628.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/263.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/263.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2631.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2631.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2632.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2632.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2634.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2634.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2636.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2636.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2638.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2638.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2640.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2640.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2646.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2646.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2648.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2648.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2654.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2654.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2658.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2658.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2660.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2660.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2662.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2662.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2664.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2664.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2666.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2666.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2668.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2668.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/267.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/267.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2670.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2670.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2672.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2672.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2674.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2674.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2678.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2678.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2680.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2680.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2682.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2682.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2684.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2684.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2687.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2687.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2688.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2688.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/269.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/269.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2692.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2692.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2694.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2694.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2696.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2696.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2698.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2698.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2700.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2700.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2702.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2702.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2704.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2704.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2706.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2706.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2709.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2709.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/271.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/271.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2710.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2710.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2712.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2712.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2714.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2714.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2716.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2716.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2720.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2720.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2722.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2722.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2724.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2724.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2726.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2726.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/273.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/273.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2730.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2730.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2732.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2732.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2736.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2736.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2740.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2740.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2742.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2742.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2744.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2744.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2746.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2746.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2748.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2748.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/275.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/275.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2750.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2750.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2752.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2752.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2754.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2754.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2756.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2756.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2758.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2758.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2760.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2760.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2762.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2762.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2764.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2764.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2766.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2766.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2770.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2770.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2772.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2772.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2776.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2776.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2780.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2780.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2782.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2782.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2784.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2784.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2786.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2786.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2788.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2788.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/279.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/279.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2790.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2790.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2796.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2796.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2798.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2798.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2800.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2800.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2804.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2804.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2806.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2806.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2808.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2808.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/281.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/281.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2810.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2810.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2812.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2812.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2816.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2816.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2818.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2818.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2820.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2820.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2822.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2822.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2824.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2824.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2826.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2826.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/283.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/283.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2830.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2830.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2838.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2838.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2840.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2840.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2842.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2842.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2844.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2844.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2846.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2846.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2848.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2848.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/285.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/285.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2850.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2850.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2854.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2854.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2856.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2856.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2860.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2860.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2862.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2862.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2864.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2864.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2867.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2867.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/287.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/287.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2873.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2873.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2876.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2876.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2878.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2878.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2882.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2882.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2884.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2884.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2886.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2886.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2888.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2888.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/289.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/289.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2890.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2890.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2896.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2896.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2898.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2898.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2900.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2900.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2902.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2902.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2906.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2906.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2908.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2908.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/291.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/291.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2913.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2913.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2914.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2914.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2917.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2917.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2920.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2920.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2922.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2922.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2925.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2925.PNG
E:\MedicalData\TNSCUI2020\TNSCUI2020_train/image/2926.PNG,E:\MedicalData\TNSCUI2020\TNSCUI2020_train/mask/2926.PNG
